id,mode,tier,group,experiment,setting,algorithm,setup,arm,reduced_from_k,dataset,model,loss,group_n,coset_subgroup,task,optimizer,p,hidden_width,n_layers,activation,init_scale,batch_size,n_train,n_test,alpha,seed,num_clients,local_epochs,num_rounds,fraction_train,partition,dirichlet_alpha,proximal_mu,strategy,server_lr,server_momentum,tau,eval_every,checkpoint_every,epochs,log_every,momentum,lr,weight_decay,grok_threshold,t_grok,t_first_cross,t_50,t_memo,delay,post_grok_dips,final_acc,final_train_acc,peak_train_acc,final_ipr,grokked,censored,steps_run,wall_s,checkpoint_client_weights,d_mlp,feddyn_alpha,n_heads,persist_local_opt_state,track_client_drift
fede_62ab3200bd87,federated,T2,aggregation,exp2,,,C,fl,,s5,transformer,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.4,456,5,5,40000,1.0,iid,0.5,0.0,fedavg,1.0,0.0,0.001,20,4000,10000,100,0.0,0.001,1.0,85.0,8100.0,8100.0,8000.0,1200.0,6900.0,0,100.0,100.0,100.0,nan,True,False,200000.0,9871.8,True,512,0.01,4,False,True
fede_63b658fc98ca,federated,T1,setup_k_ladder,replication,,,D,,,s5,groknet,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.3,456,5,5,20000,1.0,iid,0.5,0.0,fedavg,1.0,0.0,0.001,20,2000,10000,100,0.0,0.001,1.0,85.0,25500.0,25500.0,13600.0,1400.0,24100.0,0,94.47420835494995,100.0,100.0,nan,True,False,100000.0,2791.1,True,512,0.01,4,False,True
fede_6586255c6df0,federated,T3a,dirichlet_setups,exp3a,,,D,,,s5,groknet,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.3,456,10,5,50000,1.0,dirichlet,1.0,0.0,fedavg,1.0,0.0,0.001,20,5000,10000,100,0.0,0.001,1.0,85.0,inf,inf,31900.0,8500.0,inf,0,74.92063641548157,100.0,100.0,nan,False,True,250000.0,9861.0,True,512,0.01,4,False,True
fede_673c77548d8b,federated,T3a,dirichlet_setups,exp3a,,,D,,,s5,groknet,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.3,123,10,5,50000,1.0,dirichlet,1.0,0.0,fedavg,1.0,0.0,0.001,20,5000,10000,100,0.0,0.001,1.0,85.0,inf,inf,33800.0,11500.0,inf,0,75.90277791023254,100.0,100.0,nan,False,True,250000.0,9767.6,True,512,0.01,4,False,True
fede_6755f6a70ddb,federated,T5,local_epochs,exp_e,,,D,,,s5,groknet,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.3,456,10,50,5000,1.0,iid,0.5,0.0,fedavg,1.0,0.0,0.001,2,500,10000,100,0.0,0.001,1.0,85.0,inf,inf,29000.0,2600.0,inf,0,81.72619342803955,100.0,100.0,nan,False,True,250000.0,2571.8,True,512,0.01,4,False,True
fede_67eb540b0119,federated,T3a,dirichlet_setups,exp3a,,,E,,,mnist,mlp,mse,5,s_nm1,addition,adamw,97,200,3,quadratic,9.0,100,2000,5000,0.5,123,10,5,8000,1.0,dirichlet,1000.0,0.0,fedavg,1.0,0.0,0.001,20,800,10000,100,0.0,0.001,0.1,90.0,inf,4100.0,800.0,600.0,inf,215,76.45999789237976,99.55000281333923,100.0,nan,False,True,40000.0,1785.2,True,512,0.01,4,False,True
fede_683da0f4102a,federated,T3b,partitions,exp3b,,,E,,,mnist,mlp,mse,5,s_nm1,addition,adamw,97,200,3,quadratic,9.0,100,2000,5000,0.5,123,20,5,8000,1.0,label_block,0.5,0.0,fedavg,1.0,0.0,0.001,20,800,10000,100,0.0,0.001,0.1,90.0,inf,inf,5100.0,4300.0,inf,0,67.41999983787537,94.25000548362732,100.0,nan,False,True,40000.0,2059.8,True,512,0.01,4,False,True
fede_69025594892e,federated,S2b,probe_rerun,gate_a,,,D,,,s5,groknet,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.5,42,50,5,10000,1.0,iid,0.5,0.0,fedavg,1.0,0.0,0.001,20,0,10000,100,0.0,0.001,1.0,85.0,11000.0,11000.0,7400.0,9900.0,1100.0,0,99.38889145851135,100.0,100.0,nan,True,False,50000.0,4663.1,False,512,0.01,4,False,True
fede_6a891d81269e,federated,T3b,partitions,exp3b,,,E,,,mnist,mlp,mse,5,s_nm1,addition,adamw,97,200,3,quadratic,9.0,100,2000,5000,0.5,123,10,5,8000,1.0,label_block,0.5,0.0,fedavg,1.0,0.0,0.001,20,800,10000,100,0.0,0.001,0.1,90.0,inf,inf,2100.0,inf,inf,0,71.35999798774719,90.45000672340393,96.65000438690186,nan,False,True,40000.0,1766.6,True,512,0.01,4,False,True
fede_6aa8e20c7f79,federated,S2b,mnist_fl,gate_a,,,E,,,mnist,mlp,mse,5,s_nm1,addition,adamw,97,200,3,quadratic,9.0,50,2000,5000,0.5,42,10,5,4000,1.0,label_block,0.5,0.0,fedavg,1.0,0.0,0.001,20,0,10000,100,0.0,0.001,0.1,90.0,inf,inf,1600.0,inf,inf,0,44.49999928474426,52.15000510215759,65.25000333786011,nan,False,True,20000.0,951.0,False,512,0.01,4,False,True
fede_6c1b1a7712f1,federated,T5,participation_setups,exp4b,,,C,,,s5,transformer,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.5,456,20,5,80000,0.5,iid,0.5,0.0,fedavg,1.0,0.0,0.001,40,8000,10000,100,0.0,0.001,1.0,85.0,7400.0,7400.0,7400.0,7200.0,200.0,0,100.0,100.0,100.0,nan,True,False,200000.0,20415.0,True,512,0.01,4,False,True
fede_6e4cf6ac3c71,federated,S2b,mnist_fl,gate_a,,,E,,,mnist,mlp,mse,5,s_nm1,addition,adamw,97,200,3,quadratic,9.0,100,2000,5000,0.5,42,20,5,4000,1.0,label_block,0.5,0.0,fedavg,1.0,0.0,0.001,20,0,10000,100,0.0,0.001,0.1,90.0,inf,inf,5100.0,6700.0,inf,0,67.64000058174133,94.0500020980835,99.0000069141388,nan,False,True,20000.0,1054.5,False,512,0.01,4,False,True
fede_6ef9fb2db403,federated,T3a,dirichlet_setups,exp3a,,,C,,,s5,transformer,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.4,456,10,5,40000,1.0,dirichlet,1000.0,0.0,fedavg,1.0,0.0,0.001,20,4000,10000,100,0.0,0.001,1.0,85.0,8500.0,8500.0,8300.0,2600.0,5900.0,0,100.0,100.0,100.0,nan,True,False,200000.0,14392.6,True,512,0.01,4,False,True
fede_6efca7447c22,federated,T3b,partitions,exp3b,,,D,,,s5,groknet,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.3,42,10,5,50000,1.0,operand,0.5,0.0,fedavg,1.0,0.0,0.001,20,5000,10000,100,0.0,0.001,1.0,85.0,inf,inf,inf,inf,inf,0,9.255952388048172,96.73610925674438,97.1990704536438,nan,False,True,250000.0,9084.2,True,512,0.01,4,False,True
fede_6f1f166ad237,federated,T5,local_epochs,exp_e,,,E,,,mnist,mlp,mse,5,s_nm1,addition,adamw,97,200,3,quadratic,9.0,100,2000,5000,0.5,456,10,25,800,1.0,iid,0.5,0.0,fedavg,1.0,0.0,0.001,4,80,10000,100,0.0,0.001,0.1,90.0,4600.0,4600.0,1200.0,1200.0,3400.0,0,93.17999482154846,100.0,100.0,nan,True,False,20000.0,469.0,True,512,0.01,4,False,True
fede_70e24617ca0c,federated,T3b,partitions,exp3b,,,E,,,mnist,mlp,mse,5,s_nm1,addition,adamw,97,200,3,quadratic,9.0,100,2000,5000,0.5,42,20,5,8000,1.0,dirichlet,0.5,0.0,fedavg,1.0,0.0,0.001,20,800,10000,100,0.0,0.001,0.1,90.0,6200.0,5800.0,1300.0,1200.0,5000.0,3,92.77999997138977,100.0,100.0,nan,True,False,40000.0,2368.9,True,512,0.01,4,False,True
fede_71629687d58b,federated,S2,fl_probe,probe,,,D,,,s5,groknet,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.5,456,10,5,2000,1.0,iid,0.5,0.0,fedavg,1.0,0.0,0.001,20,0,10000,100,0.0,0.001,1.0,85.0,4900.0,4900.0,3400.0,2300.0,2600.0,0,99.50000047683716,100.0,100.0,nan,True,False,10000.0,328.2,False,512,0.01,4,False,True
fede_71b501d82870,federated,T5,local_epochs,exp_e,,,E,,,mnist,mlp,mse,5,s_nm1,addition,adamw,97,200,3,quadratic,9.0,100,2000,5000,0.5,42,10,10,2000,1.0,iid,0.5,0.0,fedavg,1.0,0.0,0.001,10,200,10000,100,0.0,0.001,0.1,90.0,4800.0,4800.0,1000.0,800.0,4000.0,0,93.59999895095825,100.0,100.0,nan,True,False,20000.0,1090.3,True,512,0.01,4,False,True
fede_72a7055c8c1a,federated,T1,setup_k_ladder,replication,,,E,,,mnist,mlp,mse,5,s_nm1,addition,adamw,97,200,3,quadratic,9.0,100,2000,5000,0.5,42,5,5,4000,1.0,iid,0.5,0.0,fedavg,1.0,0.0,0.001,20,400,10000,100,0.0,0.001,0.1,90.0,2700.0,2700.0,400.0,300.0,2400.0,0,91.25999808311462,100.0,100.0,nan,True,False,20000.0,694.2,True,512,0.01,4,False,True
fede_730847bebf53,federated,T2,aggregation,exp2,,,D,fl,,s5,groknet,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.3,456,5,5,50000,1.0,iid,0.5,0.0,fedavg,1.0,0.0,0.001,20,5000,10000,100,0.0,0.001,1.0,85.0,26200.0,26200.0,14400.0,1400.0,24800.0,0,95.6845223903656,100.0,100.0,nan,True,False,250000.0,7740.9,True,512,0.01,4,False,True
fede_7338b5fb373a,federated,S2b,mnist_fl,gate_a,,,E,,,mnist,mlp,mse,5,s_nm1,addition,adamw,97,200,3,quadratic,9.0,100,2000,5000,0.5,456,20,5,4000,1.0,iid,0.5,0.0,fedavg,1.0,0.0,0.001,20,0,10000,100,0.0,0.001,0.1,90.0,10900.0,10700.0,2300.0,1300.0,9600.0,1,92.87999868392944,100.0,100.0,nan,True,False,20000.0,1057.8,False,512,0.01,4,False,True
fede_73883791d457,federated,T5,local_epochs,exp_e,,,E,,,mnist,mlp,mse,5,s_nm1,addition,adamw,97,200,3,quadratic,9.0,100,2000,5000,0.5,123,10,10,2000,1.0,iid,0.5,0.0,fedavg,1.0,0.0,0.001,10,200,10000,100,0.0,0.001,0.1,90.0,inf,5100.0,1000.0,700.0,inf,7,88.83999586105347,100.0,100.0,nan,False,True,20000.0,880.1,True,512,0.01,4,False,True
fede_739414974015,federated,T1,setup_k_ladder,replication,,,C,,,s5,transformer,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.5,456,5,5,40000,1.0,iid,0.5,0.0,fedavg,1.0,0.0,0.001,20,4000,10000,100,0.0,0.001,1.0,85.0,4100.0,4100.0,4000.0,1200.0,2900.0,0,100.0,100.0,100.0,nan,True,False,200000.0,8399.2,True,512,0.01,4,False,True
fede_740c3e6be4cd,federated,T1,setup_k_ladder,replication,,,E,,,mnist,mlp,mse,5,s_nm1,addition,adamw,97,200,3,quadratic,9.0,100,2000,5000,0.5,42,20,5,4000,1.0,iid,0.5,0.0,fedavg,1.0,0.0,0.001,20,400,10000,100,0.0,0.001,0.1,90.0,11700.0,11700.0,2200.0,1200.0,10500.0,0,92.64000058174133,100.0,100.0,nan,True,False,20000.0,953.5,True,512,0.01,4,False,True
fede_75855bd0cae4,federated,S2,fl_probe,probe,,,C,,,s5,transformer,ce,5,s_nm1,addition,adamw,97,128,3,quadratic,1.0,0,1000,5000,0.5,456,10,5,2000,1.0,operand,0.5,0.0,fedavg,1.0,0.0,0.001,20,0,10000,100,0.0,0.001,1.0,85.0,6500.0,6500.0,5200.0,5600.0,900.0,0,100.0,100.0,100.0,nan,True,False,10000.0,435.7,False,512,0.01,4,False,True
fede_75f2a9df4ae6,federated,T3b,partitions,exp3b,,,C,,,s5,transformer,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.4,456,50,5,40000,1.0,dirichlet,0.5,0.0,fedavg,1.0,0.0,0.001,20,4000,10000,100,0.0,0.001,1.0,85.0,inf,inf,inf,inf,inf,0,23.668980598449707,47.04861342906952,69.49653029441833,nan,False,True,200000.0,26159.6,True,512,0.01,4,False,True
fede_763c29d6603f,federated,S2,fl_probe,probe,,,E,,,mnist,mlp,mse,5,s_nm1,addition,adamw,97,200,3,quadratic,9.0,200,4000,5000,0.5,456,10,5,2000,1.0,iid,0.5,0.0,fedavg,1.0,0.0,0.001,20,0,10000,100,0.0,0.001,0.1,90.0,inf,inf,200.0,7700.0,inf,0,87.73999810218811,99.45000410079956,99.45000410079956,nan,False,True,10000.0,370.3,False,512,0.01,4,False,True
fede_76d411fdcbb5,federated,T3a,dirichlet_setups,exp3a,,,E,,,mnist,mlp,mse,5,s_nm1,addition,adamw,97,200,3,quadratic,9.0,100,2000,5000,0.5,42,10,5,8000,1.0,dirichlet,1000.0,0.0,fedavg,1.0,0.0,0.001,20,800,10000,100,0.0,0.001,0.1,90.0,inf,4100.0,800.0,600.0,inf,5,89.12000060081482,100.0,100.0,nan,False,True,40000.0,1793.3,True,512,0.01,4,False,True
fede_7749cf33776e,federated,T5,local_epochs,exp_e,,,C,,,s5,transformer,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.5,42,10,50,4000,1.0,iid,0.5,0.0,fedavg,1.0,0.0,0.001,2,400,10000,100,0.0,0.001,1.0,85.0,inf,inf,93000.0,inf,inf,0,67.72222518920898,86.22222542762756,86.59722208976746,nan,False,True,200000.0,6688.8,True,512,0.01,4,False,True
fede_77f26c507f28,federated,S2,fl_probe,probe,,,D,,,s5,groknet,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.5,42,10,5,2000,1.0,operand,0.5,0.0,fedavg,1.0,0.0,0.001,20,0,10000,100,0.0,0.001,1.0,85.0,inf,inf,inf,inf,inf,0,12.888889014720917,95.4027771949768,95.4027771949768,nan,False,True,10000.0,333.9,False,512,0.01,4,False,True
fede_786d29ef00a6,federated,T2,aggregation,exp2,,,E,fl,,mnist,mlp,mse,5,s_nm1,addition,adamw,97,200,3,quadratic,9.0,100,2000,5000,0.5,123,5,5,8000,1.0,iid,0.5,0.0,fedavg,1.0,0.0,0.001,20,800,10000,100,0.0,0.001,0.1,90.0,inf,2500.0,400.0,400.0,inf,320,75.63999891281128,99.9000072479248,100.0,nan,False,True,40000.0,1444.8,True,512,0.01,4,False,True
fede_78f540ea0054,federated,T3a,dirichlet_setups,exp3a,,,D,,,s5,groknet,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.3,123,10,5,50000,1.0,dirichlet,1000.0,0.0,fedavg,1.0,0.0,0.001,20,5000,10000,100,0.0,0.001,1.0,85.0,44000.0,44000.0,18700.0,2200.0,41800.0,0,92.64881014823914,100.0,100.0,nan,True,False,250000.0,9848.2,True,512,0.01,4,False,True
fede_7a0d7ded5cee,federated,X,e50_long,exp_e,,,C,,,s5,transformer,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.5,123,10,50,20000,1.0,iid,0.5,0.0,fedavg,1.0,0.0,0.001,10,2000,10000,100,0.0,0.001,1.0,85.0,35000.0,35000.0,31000.0,36000.0,-1000.0,0,100.0,100.0,100.0,nan,True,False,1000000.0,50428.9,True,512,0.01,4,False,True
fede_7b0b94880b39,federated,T3b,partitions,exp3b,,,D,,,s5,groknet,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.3,42,20,5,50000,1.0,operand,0.5,0.0,fedavg,1.0,0.0,0.001,20,5000,10000,100,0.0,0.001,1.0,85.0,inf,inf,inf,inf,inf,0,0.009920635056914762,13.726851344108582,14.560185372829437,nan,False,True,250000.0,11649.4,True,512,0.01,4,False,True
fede_7c2bcd348d93,federated,S2b,mnist_fl,gate_a,,,E,,,mnist,mlp,mse,5,s_nm1,addition,adamw,97,200,3,quadratic,9.0,50,2000,5000,0.5,123,20,5,4000,1.0,iid,0.5,0.0,fedavg,1.0,0.0,0.001,20,0,10000,100,0.0,0.001,0.1,90.0,inf,5300.0,700.0,1200.0,inf,46,83.49999785423279,99.70000386238098,100.0,nan,False,True,20000.0,1213.8,False,512,0.01,4,False,True
fede_7ce171550d9b,federated,T3b,partitions,exp3b,,,D,,,s5,groknet,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.3,123,20,5,50000,1.0,operand,0.5,0.0,fedavg,1.0,0.0,0.001,20,5000,10000,100,0.0,0.001,1.0,85.0,inf,inf,inf,inf,inf,0,0.0,13.124999403953552,15.092591941356659,nan,False,True,250000.0,11662.5,True,512,0.01,4,False,True
fede_7dcbaab39772,federated,T3b,partitions,exp3b,,,D,,,s5,groknet,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.3,42,20,5,50000,1.0,target,0.5,0.0,fedavg,1.0,0.0,0.001,20,5000,10000,100,0.0,0.001,1.0,85.0,inf,inf,inf,inf,inf,0,0.7341269869357347,1.1805555783212185,4.421296343207359,nan,False,True,250000.0,13272.6,True,512,0.01,4,False,True
fede_7e5af6ca6b11,federated,S2,fl_probe,probe,,,E,,,mnist,mlp,mse,5,s_nm1,addition,adamw,97,200,3,quadratic,9.0,200,4000,5000,0.5,123,10,5,2000,1.0,iid,0.5,0.0,fedavg,1.0,0.0,0.001,20,0,10000,100,0.0,0.001,0.1,90.0,inf,inf,200.0,8000.0,inf,0,85.999995470047,99.30000305175781,99.35000538825989,nan,False,True,10000.0,374.1,False,512,0.01,4,False,True
fede_7ef24b29d935,federated,T3b,partitions,exp3b,,,D,,,s5,groknet,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.3,42,10,5,50000,1.0,target,0.5,0.0,fedavg,1.0,0.0,0.001,20,5000,10000,100,0.0,0.001,1.0,85.0,inf,inf,inf,inf,inf,0,0.7539682555943727,1.041666604578495,3.3564813435077667,nan,False,True,250000.0,10796.6,True,512,0.01,4,False,True
fede_7f363c0a0cae,federated,T3a,dirichlet_setups,exp3a,,,E,,,mnist,mlp,mse,5,s_nm1,addition,adamw,97,200,3,quadratic,9.0,100,2000,5000,0.5,456,10,5,8000,1.0,dirichlet,10.0,0.0,fedavg,1.0,0.0,0.001,20,800,10000,100,0.0,0.001,0.1,90.0,inf,4400.0,700.0,700.0,inf,235,76.98000073432922,99.9500036239624,100.0,nan,False,True,40000.0,1797.6,True,512,0.01,4,False,True
fede_7f9927b18fa8,federated,T3b,partitions,exp3b,,,D,,,s5,groknet,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.3,456,20,5,50000,1.0,operand,0.5,0.0,fedavg,1.0,0.0,0.001,20,5000,10000,100,0.0,0.001,1.0,85.0,inf,inf,inf,inf,inf,0,0.0,13.078702986240387,14.976851642131805,nan,False,True,250000.0,11773.9,True,512,0.01,4,False,True
fede_7fa7e4963401,federated,T3b,partitions,exp3b,,,C,,,s5,transformer,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.4,123,50,5,40000,1.0,operand,0.5,0.0,fedavg,1.0,0.0,0.001,20,4000,10000,100,0.0,0.001,1.0,85.0,inf,inf,inf,inf,inf,0,0.069444440305233,12.986111640930176,14.270833134651184,nan,False,True,200000.0,27017.5,True,512,0.01,4,False,True
fede_8037c3486026,federated,S2,fl_probe,probe,,,C,,,s5,transformer,ce,5,s_nm1,addition,adamw,97,128,3,quadratic,1.0,0,1000,5000,0.5,42,10,5,2000,1.0,iid,0.5,0.0,fedavg,1.0,0.0,0.001,20,0,10000,100,0.0,0.001,1.0,85.0,7600.0,7600.0,7400.0,7300.0,300.0,0,100.0,100.0,100.0,nan,True,False,10000.0,436.5,False,512,0.01,4,False,True
fede_80efa2d72ffc,federated,T2,aggregation,exp2,,,D,fl,,s5,groknet,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.3,42,20,5,50000,1.0,iid,0.5,0.0,fedavg,1.0,0.0,0.001,20,5000,10000,100,0.0,0.001,1.0,85.0,154200.0,129300.0,34200.0,16400.0,137800.0,141,88.35317492485046,100.0,100.0,nan,True,False,250000.0,11593.2,True,512,0.01,4,False,True
fede_821d3b786046,federated,T1,setup_k_ladder,replication,,,E,,,mnist,mlp,mse,5,s_nm1,addition,adamw,97,200,3,quadratic,9.0,100,2000,5000,0.5,42,10,5,4000,1.0,iid,0.5,0.0,fedavg,1.0,0.0,0.001,20,400,10000,100,0.0,0.001,0.1,90.0,5100.0,5100.0,900.0,600.0,4500.0,0,93.55999827384949,100.0,100.0,nan,True,False,20000.0,771.8,True,512,0.01,4,False,True
fede_8238631a77f6,federated,T1,setup_k_ladder,replication,,,C,,,s5,transformer,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.5,456,50,5,40000,1.0,iid,0.5,0.0,fedavg,1.0,0.0,0.001,20,4000,10000,100,0.0,0.001,1.0,85.0,56900.0,56900.0,55100.0,57100.0,-200.0,0,100.0,100.0,100.0,nan,True,False,200000.0,25640.9,True,512,0.01,4,False,True
fede_82b4315c34fa,federated,S2b,mnist_fl,gate_a,,,E,,,mnist,mlp,mse,5,s_nm1,addition,adamw,97,200,3,quadratic,9.0,100,2000,5000,0.5,456,10,5,4000,1.0,label_block,0.5,0.0,fedavg,1.0,0.0,0.001,20,0,10000,100,0.0,0.001,0.1,90.0,inf,inf,2000.0,inf,inf,0,69.19999718666077,89.85000252723694,97.40000367164612,nan,False,True,20000.0,741.1,False,512,0.01,4,False,True
fede_838816d4a687,federated,S2,fl_probe,probe,,,E,,,mnist,mlp,mse,5,s_nm1,addition,adamw,97,200,3,quadratic,9.0,200,4000,5000,0.5,42,50,5,2000,1.0,iid,0.5,0.0,fedavg,1.0,0.0,0.001,20,0,10000,100,0.0,0.001,0.1,90.0,inf,inf,500.0,7800.0,inf,0,89.7599995136261,99.50000643730164,99.50000643730164,nan,False,True,10000.0,876.1,False,512,0.01,4,False,True
fede_83f70b074670,federated,S2b,mnist_fl,gate_a,,,E,,,mnist,mlp,mse,5,s_nm1,addition,adamw,97,200,3,quadratic,9.0,100,2000,5000,0.5,42,5,5,4000,1.0,label_block,0.5,0.0,fedavg,1.0,0.0,0.001,20,0,10000,100,0.0,0.001,0.1,90.0,inf,inf,700.0,700.0,inf,0,77.17999815940857,95.95000743865967,100.0,nan,False,True,20000.0,647.9,False,512,0.01,4,False,True
fede_847e4e71f91a,federated,S2,fl_probe,probe,,,E,,,mnist,mlp,mse,5,s_nm1,addition,adamw,97,200,3,quadratic,9.0,200,4000,5000,0.5,123,50,5,2000,1.0,label_block,0.5,0.0,fedavg,1.0,0.0,0.001,20,0,10000,100,0.0,0.001,0.1,90.0,inf,inf,5600.0,inf,inf,0,50.919997692108154,54.9750030040741,62.525004148483276,nan,False,True,10000.0,883.4,False,512,0.01,4,False,True
fede_848edd86c18b,federated,T3a,dirichlet_setups,exp3a,,,D,,,s5,groknet,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.3,123,10,5,50000,1.0,dirichlet,0.01,0.0,fedavg,1.0,0.0,0.001,20,5000,10000,100,0.0,0.001,1.0,85.0,inf,inf,inf,inf,inf,0,1.0714286006987095,4.16666641831398,4.629629477858543,nan,False,True,250000.0,9859.1,True,512,0.01,4,False,True
fede_85449b4de227,federated,S2b,mnist_fl,gate_a,,,E,,,mnist,mlp,mse,5,s_nm1,addition,adamw,97,200,3,quadratic,9.0,50,2000,5000,0.5,456,20,5,4000,1.0,label_block,0.5,0.0,fedavg,1.0,0.0,0.001,20,0,10000,100,0.0,0.001,0.1,90.0,inf,inf,2000.0,inf,inf,0,74.61999654769897,93.05000305175781,95.90000510215759,nan,False,True,20000.0,1169.2,False,512,0.01,4,False,True
fede_864fa8555709,federated,T2,aggregation,exp2,,,D,fl,,s5,groknet,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.3,42,50,5,50000,1.0,iid,0.5,0.0,fedavg,1.0,0.0,0.001,20,5000,10000,100,0.0,0.001,1.0,85.0,inf,inf,inf,inf,inf,0,36.319443583488464,79.60647940635681,79.88425493240356,nan,False,True,250000.0,23289.1,True,512,0.01,4,False,True
fede_8823ce2be91f,federated,T2,aggregation,exp2,,,C,fl,,s5,transformer,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.4,456,10,5,40000,1.0,iid,0.5,0.0,fedavg,1.0,0.0,0.001,20,4000,10000,100,0.0,0.001,1.0,85.0,9900.0,9900.0,9600.0,2900.0,7000.0,0,100.0,100.0,100.0,nan,True,False,200000.0,10958.7,True,512,0.01,4,False,True
fede_88f50389a58e,federated,T5,local_epochs,exp_e,,,D,,,s5,groknet,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.3,42,10,10,25000,1.0,iid,0.5,0.0,fedavg,1.0,0.0,0.001,10,2500,10000,100,0.0,0.001,1.0,85.0,91100.0,85400.0,25000.0,3800.0,87300.0,39,88.53174448013306,100.0,100.0,nan,True,False,250000.0,15212.9,True,512,0.01,4,False,True
fede_897094ff7588,federated,S2,fl_probe,probe,,,C,,,s5,transformer,ce,5,s_nm1,addition,adamw,97,128,3,quadratic,1.0,0,1000,5000,0.5,42,10,5,2000,1.0,operand,0.5,0.0,fedavg,1.0,0.0,0.001,20,0,10000,100,0.0,0.001,1.0,85.0,5500.0,5500.0,4800.0,5000.0,500.0,0,100.0,100.0,100.0,nan,True,False,10000.0,436.9,False,512,0.01,4,False,True
fede_8b359cbd00c1,federated,S2,fl_probe,probe,,,D,,,s5,groknet,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.5,456,50,5,2000,1.0,operand,0.5,0.0,fedavg,1.0,0.0,0.001,20,0,10000,100,0.0,0.001,1.0,85.0,inf,inf,inf,inf,inf,0,0.013888889225199819,2.361111156642437,2.54166666418314,nan,False,True,10000.0,862.2,False,512,0.01,4,False,True
fede_8b573cc7d21e,federated,T1,setup_k_ladder,replication,,,D,,,s5,groknet,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.3,42,20,5,20000,1.0,iid,0.5,0.0,fedavg,1.0,0.0,0.001,20,2000,10000,100,0.0,0.001,1.0,85.0,inf,inf,34400.0,15500.0,inf,0,84.02777910232544,100.0,100.0,nan,False,True,100000.0,4495.6,True,512,0.01,4,False,True
fede_8b8055376e39,federated,T3b,partitions,exp3b,,,C,,,s5,transformer,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.4,456,5,5,40000,1.0,coset,0.5,0.0,fedavg,1.0,0.0,0.001,20,4000,10000,100,0.0,0.001,1.0,85.0,4100.0,4100.0,3700.0,3700.0,400.0,0,100.0,100.0,100.0,nan,True,False,200000.0,8468.0,True,512,0.01,4,False,True
fede_8b87b36bd20b,federated,T3a,dirichlet_setups,exp3a,,,C,,,s5,transformer,ce,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.4,42,10,5,40000,1.0,dirichlet,1.0,0.0,fedavg,1.0,0.0,0.001,20,4000,10000,100,0.0,0.001,1.0,85.0,16300.0,16300.0,16100.0,4400.0,11900.0,0,100.0,100.0,100.0,nan,True,False,200000.0,15220.3,True,512,0.01,4,False,True
