id,setup,mode,group,arm,dataset,model,optimizer,loss,alpha,n_train,hidden_width,weight_decay,lr,seed,num_clients,local_epochs,fraction_train,partition,dirichlet_alpha,strategy,server_lr,proximal_mu,num_rounds,epochs,grok_threshold,t_memo,t_first_cross,t_grok,grokked,peak_train_acc,final_acc,steps_run,axis,path,step_a,step_b,barrier_train_loss,barrier_rel,min_test_acc_path,min_test_acc_lambda,test_acc_mid,test_acc_start,test_acc_end,train_loss_start,train_loss_end
fede_addition_624085043aa1,B,federated,dirichlet_setups,,modular,transformer,adamw,ce,0.3,1000,128,1.0,0.001,456,10,5,1.0,dirichlet,10.0,fedavg,1.0,0.0,20000,10000,95.0,4500.0,6000.0,6000.0,True,100.0,99.9776303768158,100000.0,dirichlet,init_to_end,0.0,100000.0,2.0092882446148224,0.8465705180786165,0.8278330564498901,0.0,6.4101128578186035,0.8278330564498901,99.97763061523438,4.746889114379883,1.3277963262225967e-07
fede_addition_624085043aa1,B,federated,dirichlet_setups,,modular,transformer,adamw,ce,0.3,1000,128,1.0,0.001,456,10,5,1.0,dirichlet,10.0,fedavg,1.0,0.0,20000,10000,95.0,4500.0,6000.0,6000.0,True,100.0,99.9776303768158,100000.0,dirichlet,fed_to_twin,100000.0,100000.0,4.155083920656992,19554145.728714786,6.454861164093018,0.5,6.454861164093018,99.97763061523438,100.0,1.3277963262225967e-07,2.922027704244101e-07
fede_addition_627c17662719,B,federated,participation_setups,,modular,transformer,adamw,ce,0.3,1000,128,0.1,0.001,42,20,5,0.25,iid,0.5,fedavg,1.0,0.0,160000,10000,95.0,999.9895561357711,13600.070496083637,13600.070496083637,True,100.0,99.93287920951843,200001.18929503788,f,init_to_end,0.0,200001.18929503788,7.6449592201405245,3.2204401997754446,0.8502069711685181,0.30000000000000004,2.047208786010742,0.9844501614570618,99.93287658691406,4.747772693634033,1.2368056445666298e-07
fede_addition_627c17662719,B,federated,participation_setups,,modular,transformer,adamw,ce,0.3,1000,128,0.1,0.001,42,20,5,0.25,iid,0.5,fedavg,1.0,0.0,160000,10000,95.0,999.9895561357711,13600.070496083637,13600.070496083637,True,100.0,99.93287920951843,200001.18929503788,f,fed_to_twin,200001.18929503788,200000.0,4.710554421389183,26408482.4513338,2.774359703063965,0.5,2.774359703063965,99.93287658691406,100.0,1.2368056445666298e-07,2.3306499485897803e-07
fede_addition_6320697ecfae,B,federated,b_k20_wd_control,fl,modular,transformer,adamw,ce,0.4,1000,128,0.1,0.001,456,20,5,1.0,iid,0.5,fedavg,1.0,0.0,2000,10000,95.0,3800.0,inf,inf,False,100.0,4.411380738019943,10000.0,other,memo_to_end,4000.0,10000.0,11.339551443426501,393.9233469388736,0.46985122561454773,0.0,1.3442965745925903,0.46985122561454773,4.411380767822266,0.057571396231651306,9.793665185497957e-07
fede_addition_6320697ecfae,B,federated,b_k20_wd_control,fl,modular,transformer,adamw,ce,0.4,1000,128,0.1,0.001,456,20,5,1.0,iid,0.5,fedavg,1.0,0.0,2000,10000,95.0,3800.0,inf,inf,False,100.0,4.411380738019943,10000.0,other,init_to_end,0.0,10000.0,3.4680862272604602,1.4616331166996785,0.7047767639160156,0.2,1.057165265083313,0.8744453191757202,4.411380767822266,4.7454938888549805,9.793665185497957e-07
fede_addition_64432d2e1313,A,federated,partitions,,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,42,50,5,1.0,dirichlet,0.5,fedavg,1.0,0.0,10000,10000,95.0,3700.0,14700.0,14700.0,True,100.0,100.0,50000.0,partition,memo_to_end,5000.0,50000.0,0.0032309008165611885,0.9124300909896281,0.3491726219654083,0.0,97.90496063232422,0.3491726219654083,100.0,0.007005998399108648,7.597061630804092e-05
fede_addition_64432d2e1313,A,federated,partitions,,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,42,50,5,1.0,dirichlet,0.5,fedavg,1.0,0.0,10000,10000,95.0,3700.0,14700.0,14700.0,True,100.0,100.0,50000.0,partition,init_to_end,0.0,50000.0,0.002625806321157143,0.5055557868618599,0.9412479400634766,0.0,100.0,0.9412479400634766,100.0,0.01031182985752821,7.597061630804092e-05
fede_addition_64432d2e1313,A,federated,partitions,,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,42,50,5,1.0,dirichlet,0.5,fedavg,1.0,0.0,10000,10000,95.0,3700.0,14700.0,14700.0,True,100.0,100.0,50000.0,partition,fed_to_twin,50000.0,50000.0,0.003287634952357621,62.06052932578694,100.0,0.0,100.0,100.0,100.0,7.597061630804092e-05,2.997868796228431e-05
fede_addition_64859ae18492,A',federated,partitions,,modular,groknet,adamw,mse,0.2,1000,256,0.1,0.001,42,20,5,1.0,operand,0.5,fedavg,1.0,0.0,20000,10000,95.0,6200.0,53300.0,53300.0,True,100.0,99.96014833450317,100000.0,partition,memo_to_end,10000.0,100000.0,0.0073212869465351105,1.9641336701012229,0.9431456327438354,0.0,27.191818237304688,0.9431456327438354,99.96015167236328,0.005415792111307383,0.00203918619081378
fede_addition_64859ae18492,A',federated,partitions,,modular,groknet,adamw,mse,0.2,1000,256,0.1,0.001,42,20,5,1.0,operand,0.5,fedavg,1.0,0.0,20000,10000,95.0,6200.0,53300.0,53300.0,True,100.0,99.96014833450317,100000.0,partition,init_to_end,0.0,100000.0,0.002389145316556096,0.38688330993790404,0.8900105953216553,0.0,94.48724365234375,0.8900105953216553,99.96015167236328,0.010311542078852654,0.00203918619081378
fede_addition_64859ae18492,A',federated,partitions,,modular,groknet,adamw,mse,0.2,1000,256,0.1,0.001,42,20,5,1.0,operand,0.5,fedavg,1.0,0.0,20000,10000,95.0,6200.0,53300.0,53300.0,True,100.0,99.96014833450317,100000.0,partition,fed_to_twin,100000.0,100000.0,0.015186139020897826,14.87863476706559,46.413387298583984,0.5,46.413387298583984,99.96015167236328,100.0,0.00203918619081378,2.1488185666385107e-06
fede_addition_6488aa5847b7,B,federated,dirichlet_setups,,modular,transformer,adamw,ce,0.3,1000,128,1.0,0.001,42,10,5,1.0,dirichlet,0.1,fedavg,1.0,0.0,20000,10000,95.0,inf,inf,inf,False,39.08616304397583,26.27810835838318,100000.0,dirichlet,init_to_end,0.0,100000.0,1.7344390869140627,0.49583723853282236,0.8166462182998657,0.30000000000000004,1.0851325988769531,0.9844501614570618,26.278108596801758,4.747772693634033,2.2482290267944336
fede_addition_6488aa5847b7,B,federated,dirichlet_setups,,modular,transformer,adamw,ce,0.3,1000,128,1.0,0.001,42,10,5,1.0,dirichlet,0.1,fedavg,1.0,0.0,20000,10000,95.0,inf,inf,inf,False,39.08616304397583,26.27810835838318,100000.0,dirichlet,fed_to_twin,100000.0,100000.0,3.4482701806424814,3.0675431277894463,1.487862229347229,0.4,4.631390571594238,26.278108596801758,100.0,2.2482290267944336,2.804997052407998e-07
fede_addition_64d46ff885b7,B,federated,partitions,,modular,transformer,adamw,ce,0.3,1000,128,1.0,0.001,42,20,5,1.0,target,0.5,fedavg,1.0,0.0,20000,10000,95.0,inf,inf,inf,False,6.762401759624481,2.058395929634571,100000.0,partition,init_to_end,0.0,100000.0,0.1976037979125973,0.040489178171838766,0.9844501614570618,0.0,1.0180109739303589,0.9844501614570618,2.0583958625793457,4.747772693634033,5.013047695159912
fede_addition_64d46ff885b7,B,federated,partitions,,modular,transformer,adamw,ce,0.3,1000,128,1.0,0.001,42,20,5,1.0,target,0.5,fedavg,1.0,0.0,20000,10000,95.0,inf,inf,inf,False,6.762401759624481,2.058395929634571,100000.0,partition,fed_to_twin,100000.0,100000.0,1.941907504021998,0.774741240638728,1.252936601638794,0.4,5.705336570739746,2.0583958625793457,100.0,5.013047695159912,2.804997052407998e-07
fede_addition_64ddacf7c588,A,federated,boundary,,modular,groknet,gd,mse,0.25,1000,256,0.0,50.0,42,97,5,1.0,operand,0.5,fedavg,1.0,0.0,20000,10000,95.0,3000.0,57800.0,57800.0,True,100.0,100.0,100000.0,K,memo_to_end,5000.0,100000.0,0.005098613997688517,1.4047801017747046,0.3400878608226776,0.0,49.35525131225586,0.3400878608226776,100.0,0.006418904289603233,0.000840045337099582
fede_addition_64ddacf7c588,A,federated,boundary,,modular,groknet,gd,mse,0.25,1000,256,0.0,50.0,42,97,5,1.0,operand,0.5,fedavg,1.0,0.0,20000,10000,95.0,3000.0,57800.0,57800.0,True,100.0,100.0,100000.0,K,init_to_end,0.0,100000.0,0.0023937287507578738,0.4292998441301531,0.906900942325592,0.0,99.81578826904297,0.906900942325592,100.0,0.010311734862625599,0.000840045337099582
fede_addition_64ddacf7c588,A,federated,boundary,,modular,groknet,gd,mse,0.25,1000,256,0.0,50.0,42,97,5,1.0,operand,0.5,fedavg,1.0,0.0,20000,10000,95.0,3000.0,57800.0,57800.0,True,100.0,100.0,100000.0,K,fed_to_twin,100000.0,100000.0,0.012527360776584829,29.53218584970581,99.90081024169922,0.4,99.91497802734375,100.0,100.0,0.000840045337099582,8.341628927155398e-06
fede_addition_64f5dc93f8c2,A',federated,partitions,,modular,groknet,adamw,mse,0.2,1000,256,0.1,0.001,123,10,5,1.0,operand,0.5,fedavg,1.0,0.0,20000,10000,95.0,900.0,98400.0,98400.0,True,100.0,96.20084762573242,100000.0,partition,init_to_end,0.0,100000.0,0.002165683312341571,0.30253550130180956,0.9431456327438354,0.0,37.14133834838867,0.9431456327438354,96.20085144042969,0.010312463156878948,0.004004423972219229
fede_addition_64f5dc93f8c2,A',federated,partitions,,modular,groknet,adamw,mse,0.2,1000,256,0.1,0.001,123,10,5,1.0,operand,0.5,fedavg,1.0,0.0,20000,10000,95.0,900.0,98400.0,98400.0,True,100.0,96.20084762573242,100000.0,partition,fed_to_twin,100000.0,100000.0,0.019816619553125747,9.89083026648479,13.190753936767578,0.4,17.1625919342041,96.20085144042969,100.0,0.004004423972219229,2.6450036330061266e-06
fede_addition_65935c7fc819,A,federated,dirichlet_setups,,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,123,10,5,1.0,dirichlet,1.0,fedavg,1.0,0.0,10000,10000,95.0,3700.0,13000.0,13000.0,True,100.0,100.0,50000.0,dirichlet,memo_to_end,5000.0,50000.0,0.003028747894859407,0.8536882922017928,0.1669955998659134,0.0,99.21056365966797,0.1669955998659134,100.0,0.007060004863888025,3.5671444493345916e-05
fede_addition_65935c7fc819,A,federated,dirichlet_setups,,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,123,10,5,1.0,dirichlet,1.0,fedavg,1.0,0.0,10000,10000,95.0,3700.0,13000.0,13000.0,True,100.0,100.0,50000.0,dirichlet,init_to_end,0.0,50000.0,0.002622148982482031,0.5067720173030388,0.9108850955963135,0.0,100.0,0.9108850955963135,100.0,0.010312764905393124,3.5671444493345916e-05
fede_addition_65935c7fc819,A,federated,dirichlet_setups,,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,123,10,5,1.0,dirichlet,1.0,fedavg,1.0,0.0,10000,10000,95.0,3700.0,13000.0,13000.0,True,100.0,100.0,50000.0,dirichlet,fed_to_twin,50000.0,50000.0,0.00055790566966607,17.237339525646462,100.0,0.0,100.0,100.0,100.0,3.5671444493345916e-05,2.9060780434519984e-05
fede_addition_6651ffdd8cd2,B,federated,dirichlet_setups,,modular,transformer,adamw,ce,0.3,1000,128,1.0,0.001,123,10,5,1.0,dirichlet,0.1,fedavg,1.0,0.0,20000,10000,95.0,inf,inf,inf,False,31.070494651794434,20.505650341510773,100000.0,dirichlet,init_to_end,0.0,100000.0,1.6948449134826662,0.47127485287690885,0.5257858633995056,0.6000000000000001,0.6040944457054138,0.7942723035812378,20.50564956665039,4.741901397705078,2.450695037841797
fede_addition_6651ffdd8cd2,B,federated,dirichlet_setups,,modular,transformer,adamw,ce,0.3,1000,128,1.0,0.001,123,10,5,1.0,dirichlet,0.1,fedavg,1.0,0.0,20000,10000,95.0,inf,inf,inf,False,31.070494651794434,20.505650341510773,100000.0,dirichlet,fed_to_twin,100000.0,100000.0,3.504840856032388,2.8601495965205745,1.3759928941726685,0.4,1.8122832775115967,20.50564956665039,100.0,2.450695037841797,0.00011443051334936172
fede_addition_668481539511,A,federated,aggregation,fl,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,456,5,5,1.0,iid,0.5,fedavg,1.0,0.0,10000,10000,95.0,3800.0,13500.0,13500.0,True,100.0,100.0,50000.0,K,memo_to_end,5000.0,50000.0,0.0030589912294090027,0.8630574549874939,0.18217700719833374,0.0,99.04357147216797,0.18217700719833374,100.0,0.007054917048662901,3.381432543392293e-05
fede_addition_668481539511,A,federated,aggregation,fl,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,456,5,5,1.0,iid,0.5,fedavg,1.0,0.0,10000,10000,95.0,3800.0,13500.0,13500.0,True,100.0,100.0,50000.0,K,init_to_end,0.0,50000.0,0.002621933312912006,0.5070644709363076,0.8957036733627319,0.0,100.0,0.8957036733627319,100.0,0.010307802818715572,3.381432543392293e-05
fede_addition_668481539511,A,federated,aggregation,fl,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,456,5,5,1.0,iid,0.5,fedavg,1.0,0.0,10000,10000,95.0,3800.0,13500.0,13500.0,True,100.0,100.0,50000.0,K,fed_to_twin,50000.0,50000.0,0.0002821330472215777,8.372825129657794,100.0,0.0,100.0,100.0,100.0,3.381432543392293e-05,3.35782315232791e-05
fede_addition_6acb607a0efd,B,federated,dirichlet_setups,,modular,transformer,adamw,ce,0.3,1000,128,1.0,0.001,456,10,5,1.0,dirichlet,0.1,fedavg,1.0,0.0,20000,10000,95.0,inf,inf,inf,False,29.608353972434998,21.646717190742493,100000.0,dirichlet,init_to_end,0.0,100000.0,1.6533359527587894,0.45923563744946716,0.6935899257659912,0.4,0.7607114911079407,0.8278330564498901,21.646717071533203,4.746889114379883,2.4534926414489746
fede_addition_6acb607a0efd,B,federated,dirichlet_setups,,modular,transformer,adamw,ce,0.3,1000,128,1.0,0.001,456,10,5,1.0,dirichlet,0.1,fedavg,1.0,0.0,20000,10000,95.0,inf,inf,inf,False,29.608353972434998,21.646717190742493,100000.0,dirichlet,fed_to_twin,100000.0,100000.0,3.2225959562695268,2.62694537413895,1.5437968969345093,0.4,5.045307159423828,21.646717071533203,100.0,2.4534926414489746,2.922027704244101e-07
fede_addition_6ae59d11b0fd,B,federated,dirichlet_setups,,modular,transformer,adamw,ce,0.3,1000,128,1.0,0.001,456,10,5,1.0,dirichlet,1.0,fedavg,1.0,0.0,20000,10000,95.0,4200.0,4200.0,4200.0,True,100.0,99.9776303768158,100000.0,dirichlet,init_to_end,0.0,100000.0,2.745057785091922,1.155388240166387,0.8278330564498901,0.0,1.6892271041870117,0.8278330564498901,99.97763061523438,4.746889114379883,0.004860452841967344
fede_addition_6ae59d11b0fd,B,federated,dirichlet_setups,,modular,transformer,adamw,ce,0.3,1000,128,1.0,0.001,456,10,5,1.0,dirichlet,1.0,fedavg,1.0,0.0,20000,10000,95.0,4200.0,4200.0,4200.0,True,100.0,99.9776303768158,100000.0,dirichlet,fed_to_twin,100000.0,100000.0,4.838218636438126,1990.7312940331935,2.5506210327148438,0.4,3.881866216659546,99.97763061523438,100.0,0.004860452841967344,2.922027704244101e-07
fede_addition_6b5f47134ba7,B,federated,aggregation,fl,modular,transformer,adamw,ce,0.3,1000,128,1.0,0.001,123,50,5,1.0,iid,0.5,fedavg,1.0,0.0,20000,10000,95.0,inf,inf,inf,False,35.45691967010498,23.783421516418457,100000.0,K,init_to_end,0.0,100000.0,2.515562152862549,0.7157920673508675,0.7495245933532715,0.5,0.7495245933532715,0.7942723035812378,23.78342056274414,4.741901397705078,2.2868497371673584
fede_addition_6b5f47134ba7,B,federated,aggregation,fl,modular,transformer,adamw,ce,0.3,1000,128,1.0,0.001,123,50,5,1.0,iid,0.5,fedavg,1.0,0.0,20000,10000,95.0,inf,inf,inf,False,35.45691967010498,23.783421516418457,100000.0,K,fed_to_twin,100000.0,100000.0,3.6040560059118434,3.1518255133545408,1.1970019340515137,0.4,1.7004139423370361,23.78342056274414,100.0,2.2868497371673584,0.00011443051334936172
fede_addition_6d6f4e0bfdbf,A,federated,size_control,,modular,groknet,gd,mse,0.25,1000,256,0.0,50.0,123,50,5,1.0,dirichlet_sizes,0.01,fedavg,1.0,0.0,20000,10000,95.0,3600.0,inf,inf,False,99.7448980808258,1.0060932487249374,100000.0,dirichlet,memo_to_end,5000.0,100000.0,,,1.0060932636260986,0.0,1.0060932636260986,1.0060932636260986,1.0060932636260986,,
fede_addition_6d6f4e0bfdbf,A,federated,size_control,,modular,groknet,gd,mse,0.25,1000,256,0.0,50.0,123,50,5,1.0,dirichlet_sizes,0.01,fedavg,1.0,0.0,20000,10000,95.0,3600.0,inf,inf,False,99.7448980808258,1.0060932487249374,100000.0,dirichlet,init_to_end,0.0,100000.0,,,1.0060932636260986,0.0,1.0060932636260986,1.0060932636260986,1.0060932636260986,,
fede_addition_6d6f4e0bfdbf,A,federated,size_control,,modular,groknet,gd,mse,0.25,1000,256,0.0,50.0,123,50,5,1.0,dirichlet_sizes,0.01,fedavg,1.0,0.0,20000,10000,95.0,3600.0,inf,inf,False,99.7448980808258,1.0060932487249374,100000.0,dirichlet,fed_to_twin,100000.0,100000.0,,,1.0060932636260986,0.0,1.0060932636260986,1.0060932636260986,1.0060932636260986,,
fede_addition_6d8bfccef00b,A,federated,partitions,,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,456,50,5,1.0,dirichlet,0.5,fedavg,1.0,0.0,10000,10000,95.0,3800.0,16000.0,16000.0,True,100.0,100.0,50000.0,partition,memo_to_end,5000.0,50000.0,0.0032841251631907653,0.9199738595654597,0.18217700719833374,0.0,97.11553192138672,0.18217700719833374,100.0,0.007045709993690252,9.389539627591148e-05
fede_addition_6d8bfccef00b,A,federated,partitions,,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,456,50,5,1.0,dirichlet,0.5,fedavg,1.0,0.0,10000,10000,95.0,3800.0,16000.0,16000.0,True,100.0,100.0,50000.0,partition,init_to_end,0.0,50000.0,0.0026235895551508298,0.5044540806557091,0.8957036733627319,0.0,100.0,0.8957036733627319,100.0,0.010307802818715572,9.389539627591148e-05
fede_addition_6d8bfccef00b,A,federated,partitions,,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,456,50,5,1.0,dirichlet,0.5,fedavg,1.0,0.0,10000,10000,95.0,3800.0,16000.0,16000.0,True,100.0,100.0,50000.0,partition,fed_to_twin,50000.0,50000.0,0.0025967095207306556,40.74112529097009,100.0,0.0,100.0,100.0,100.0,9.389539627591148e-05,3.35782315232791e-05
fede_addition_6db862b16fdc,B,federated,aggregation_alpha2,fl,modular,transformer,adamw,ce,0.4,1000,128,1.0,0.001,456,2,5,1.0,iid,0.5,fedavg,1.0,0.0,20000,10000,95.0,600.0,1500.0,1500.0,True,100.0,99.99999403953552,100000.0,K,init_to_end,0.0,100000.0,1.8459962187090468,0.777999566146352,0.8352910280227661,0.1,5.2727742195129395,0.8744453191757202,99.99999237060547,4.7454938888549805,3.2228649615717586e-07
fede_addition_6db862b16fdc,B,federated,aggregation_alpha2,fl,modular,transformer,adamw,ce,0.4,1000,128,1.0,0.001,456,2,5,1.0,iid,0.5,fedavg,1.0,0.0,20000,10000,95.0,600.0,1500.0,1500.0,True,100.0,99.99999403953552,100000.0,K,fed_to_twin,100000.0,100000.0,4.998856492496361,202107.6535863947,2.5972330570220947,0.5,2.5972330570220947,99.99999237060547,99.99999237060547,3.2228649615717586e-07,4.914497912977822e-05
fede_addition_6deba0a30753,B,federated,partitions,,modular,transformer,adamw,ce,0.3,1000,128,1.0,0.001,123,10,5,1.0,operand,0.5,fedavg,1.0,0.0,20000,10000,95.0,inf,inf,inf,False,71.7232346534729,22.161316871643066,100000.0,partition,init_to_end,0.0,100000.0,2.0861109972000125,0.7207521048798493,0.7942723035812378,0.0,1.0291979312896729,0.7942723035812378,22.16131591796875,4.741901397705078,1.0468045473098755
fede_addition_6deba0a30753,B,federated,partitions,,modular,transformer,adamw,ce,0.3,1000,128,1.0,0.001,123,10,5,1.0,operand,0.5,fedavg,1.0,0.0,20000,10000,95.0,inf,inf,inf,False,71.7232346534729,22.161316871643066,100000.0,partition,fed_to_twin,100000.0,100000.0,4.32665867133619,8.26550814912586,1.4207406044006348,0.4,1.8010964393615723,22.16131591796875,100.0,1.0468045473098755,0.00011443051334936172
fede_addition_6e64571e3a2f,A,federated,size_control,,modular,groknet,gd,mse,0.25,1000,256,0.0,50.0,123,20,5,1.0,dirichlet_sizes,0.01,fedavg,1.0,0.0,20000,10000,95.0,3300.0,29800.0,29800.0,True,100.0,100.0,100000.0,dirichlet,memo_to_end,5000.0,100000.0,0.004103904674138903,1.2993564623884826,0.2408955693244934,0.0,93.55250549316406,0.2408955693244934,100.0,0.006303730886429548,1.3095624126435723e-05
fede_addition_6e64571e3a2f,A,federated,size_control,,modular,groknet,gd,mse,0.25,1000,256,0.0,50.0,123,20,5,1.0,dirichlet_sizes,0.01,fedavg,1.0,0.0,20000,10000,95.0,3300.0,29800.0,29800.0,True,100.0,100.0,100000.0,dirichlet,init_to_end,0.0,100000.0,0.0027002784165233605,0.5230300273519033,0.906900942325592,0.0,99.98583221435547,0.906900942325592,100.0,0.010312424041330814,1.3095624126435723e-05
fede_addition_6e64571e3a2f,A,federated,size_control,,modular,groknet,gd,mse,0.25,1000,256,0.0,50.0,123,20,5,1.0,dirichlet_sizes,0.01,fedavg,1.0,0.0,20000,10000,95.0,3300.0,29800.0,29800.0,True,100.0,100.0,100000.0,dirichlet,fed_to_twin,100000.0,100000.0,0.0038332505814651086,345.09193674670865,100.0,0.0,100.0,100.0,100.0,1.3095624126435723e-05,9.120198228629306e-06
fede_addition_71152002b615,A,federated,size_control,,modular,groknet,gd,mse,0.25,1000,256,0.0,50.0,123,50,5,1.0,dirichlet_sizes,0.1,fedavg,1.0,0.0,20000,10000,95.0,3400.0,45900.0,45900.0,True,100.0,100.0,100000.0,dirichlet,memo_to_end,5000.0,100000.0,0.0047188153403112665,1.4680373448246244,0.1983845829963684,0.0,81.40853118896484,0.1983845829963684,100.0,0.006332780234515667,9.595995652489364e-05
fede_addition_71152002b615,A,federated,size_control,,modular,groknet,gd,mse,0.25,1000,256,0.0,50.0,123,50,5,1.0,dirichlet_sizes,0.1,fedavg,1.0,0.0,20000,10000,95.0,3400.0,45900.0,45900.0,True,100.0,100.0,100000.0,dirichlet,init_to_end,0.0,100000.0,0.002655289054382593,0.5102211937856298,0.906900942325592,0.0,100.0,0.906900942325592,100.0,0.010312424041330814,9.595995652489364e-05
fede_addition_71152002b615,A,federated,size_control,,modular,groknet,gd,mse,0.25,1000,256,0.0,50.0,123,50,5,1.0,dirichlet_sizes,0.1,fedavg,1.0,0.0,20000,10000,95.0,3400.0,45900.0,45900.0,True,100.0,100.0,100000.0,dirichlet,fed_to_twin,100000.0,100000.0,0.009578679242622457,182.31186021928312,99.98583221435547,0.4,100.0,100.0,100.0,9.595995652489364e-05,9.120198228629306e-06
fede_addition_71320a359302,B,federated,aggregation,fl,modular,transformer,adamw,ce,0.3,1000,128,1.0,0.001,123,5,5,1.0,iid,0.5,fedavg,1.0,0.0,20000,10000,95.0,1800.0,5700.0,5700.0,True,100.0,100.0,100000.0,K,init_to_end,0.0,100000.0,2.0242089435264248,0.853754098329966,0.7942723035812378,0.0,5.4704108238220215,0.7942723035812378,100.0,4.741901397705078,1.5799109576164483e-07
